runtime,theta,theta,theta,theta,theta,theta,theta,theta,speed,speed,speed,speed,speed,speed,speed,speed,tau,tau,tau,tau,tau,tau,tau,tau,torque,torque,torque,torque,torque,torque,torque,torque,thread_timer,temp,temp,temp,temp,temp,temp,temp,temp
8790,0.395267,3.944145,0.80371,3.064704,1.006781,0.797756,1.073212,1.523393,0,4.937343,0,4.803534,0,-3.000997,0,2.994694,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,30,-13,22,5,-17,5,12,9.9879,26,25,26,26,27,27,27,27
8800,0.395267,3.994596,0.80371,3.113386,1.006781,0.67508,1.073212,1.645846,0,4.962553,0,4.809352,0,-3.029116,0,2.989361,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,36,-13,33,3,-8,5,10,9.947257,26,25,26,26,27,27,27,27
8810,0.395267,4.042757,0.80371,3.160993,1.006781,0.557805,1.073212,1.762471,0,4.894679,0,4.830684,0,-2.995664,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,29,-13,40,3,-11,4,20,10.065605,26,25,26,26,27,27,27,27
8820,0.395267,4.091173,0.80371,3.209963,1.006781,0.437537,1.073212,1.882803,0,4.867529,0,4.941221,0,-3.007784,0,2.998573,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,10,34,18,26,4,-14,5,10,9.948214,26,25,26,26,27,27,27,27
8830,0.395267,4.140239,0.80371,3.258965,1.006781,0.31697,1.073212,2.004381,0,4.797716,0,4.962553,0,-3.013117,0,3.000997,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,26,-13,22,4,-10,5,11,10.106926,26,25,26,26,27,27,27,27
8840,0.395267,4.188623,0.80371,3.308745,1.006781,0.199876,1.073212,2.121486,0,4.852015,0,4.898558,0,-2.99324,0,2.99324,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,28,-14,8,3,-2,5,20,9.917407,26,25,26,26,27,27,27,27
8850,0.395267,4.236518,0.80371,3.356266,1.006781,0.077595,1.073212,2.24316,0,4.855894,0,4.861712,0,-3.042206,0,2.998573,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,24,-16,27,3,-7,3,12,10.095385,26,25,26,26,27,27,27,27
8860,0.395267,4.286841,0.80371,3.405791,1.006781,-0.048032,1.073212,2.364004,0,4.952857,0,4.791898,0,-3.007784,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,38,-4,32,4,-15,5,8,9.921784,26,25,26,26,27,27,27,27
8870,0.395267,4.335449,0.80371,3.453088,1.006781,-0.165115,1.073212,2.482185,0,4.937343,0,4.803534,0,-2.99324,0,2.99324,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,28,-16,24,5,-12,4,17,9.908505,26,25,26,26,27,27,27,27
8880,0.395267,4.385441,0.80371,3.502463,1.006781,-0.290198,1.073212,2.60746,0,4.894679,0,4.824866,0,-3.029116,0,3.027661,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,1,33,-6,15,4,-16,5,8,10.058809,26,25,26,26,27,27,27,27
8890,0.395267,4.434455,0.80371,3.549985,1.006781,-0.405993,1.073212,2.723115,0,4.937343,0,4.888861,0,-2.982574,0,2.995664,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,30,-5,34,3,-10,5,11,10.030586,26,25,26,26,27,27,27,27
8900,0.395267,4.483063,0.80371,3.599104,1.006781,-0.526144,1.073212,2.843277,0,4.834562,0,4.894679,0,-3.020874,0,2.990331,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-11,31,-14,34,4,-10,5,16,9.947102,26,25,26,26,27,27,27,27
8910,0.395267,4.530829,0.80371,3.648521,1.006781,-0.648724,1.073212,2.963492,0,4.852015,0,4.916011,0,-3.032994,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,29,-4,41,9,-19,4,17,10.032532,26,25,26,26,27,27,27,27
8920,0.395267,4.57998,0.80371,3.698802,1.006781,-0.767863,1.073212,3.086978,0,4.830684,0,4.894679,0,-2.991785,0,2.965121,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,26,-16,8,4,-15,5,15,9.950956,26,25,26,26,27,27,27,27
8930,0.395267,4.628993,0.80371,3.746867,1.006781,-0.889751,1.073212,3.202367,0,4.898558,0,4.830684,0,-3.025237,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,8,33,-4,13,4,-13,5,12,9.968015,26,25,26,26,27,27,27,27
8940,0.395267,4.678773,0.80371,3.795582,1.006781,-1.008836,1.073212,3.324606,0,4.919889,0,4.791898,0,-3.011662,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,37,-8,20,3,-18,5,8,9.967131,26,25,26,26,27,27,27,27
8950,0.395267,4.727008,0.80371,3.842496,1.006781,-1.127411,1.073212,3.442861,0,4.952857,0,4.797716,0,-2.994694,0,2.986452,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,25,-19,11,4,-7,5,12,10.158527,26,25,26,26,27,27,27,27
8960,0.395267,4.776031,0.80371,3.891796,1.006781,-1.249491,1.073212,3.563194,0,4.925707,0,4.894679,0,-3.032994,0,3.025237,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,29,-19,37,4,-11,5,17,9.837933,26,25,26,26,27,27,27,27
8970,0.395267,4.824704,0.80371,3.940149,1.006781,-1.370419,1.073212,3.684719,0,4.809352,0,4.877225,0,-3.011662,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,26,10,42,3,-14,4,10,10.042708,26,25,26,26,27,27,27,27
8980,0.395267,4.874856,0.80371,3.990525,1.006781,-1.495417,1.073212,3.805115,0,4.81323,0,4.941221,0,-3.01845,0,2.977241,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,39,-15,21,3,-11,5,17,9.926917,26,25,26,26,27,27,27,27
8990,0.395267,4.921579,0.80371,4.038164,1.006781,-1.611382,1.073212,3.92239,0,4.883043,0,4.867529,0,-3.025237,0,3.034449,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-26,30,-3,29,3,-12,4,22,10.204976,26,25,26,26,27,27,27,27
9000,0.395267,4.97105,0.80371,4.087358,1.006781,-1.73475,1.073212,4.044523,0,4.925707,0,4.797716,0,-2.997118,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,9,30,-4,28,4,-12,5,10,9.785938,26,25,26,26,27,27,27,27
9010,0.395267,5.020222,0.80371,4.135231,1.006781,-1.853516,1.073212,4.165952,0,4.916011,0,4.791898,0,-3.019904,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,27,-6,27,4,-11,4,9,10.066669,26,25,26,26,27,27,27,27
9020,0.395267,5.070268,0.80371,4.183924,1.006781,-1.975554,1.073212,4.289544,0,4.931525,0,4.809352,0,-2.998573,0,3.016026,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,24,-6,34,3,-15,5,23,9.999057,26,25,26,26,27,27,27,27
9030,0.395267,5.11811,0.80371,4.231786,1.006781,-2.093393,1.073212,4.404603,0,4.888861,0,4.883043,0,-3.020874,0,2.959788,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,25,-14,29,3,-11,2,11,10.057859,26,25,26,26,27,27,27,27
9040,0.395267,5.168145,0.80371,4.281513,1.006781,-2.218423,1.073212,4.528302,0,4.846198,0,4.937343,0,-3.014571,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,28,-5,26,3,-6,3,20,9.915943,26,25,26,26,27,27,27,27
9050,0.395267,5.215272,0.80371,4.330216,1.006781,-2.335644,1.073212,4.645662,0,4.861712,0,4.925707,0,-2.989361,0,3.016995,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,16,-4,46,3,-11,7,23,9.983656,26,25,26,26,27,27,27,27
9060,0.395267,5.264935,0.80371,4.380028,1.006781,-2.459034,1.073212,4.768817,0,4.852015,0,4.877225,0,-3.016995,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,33,-6,29,5,-10,5,12,10.017284,26,25,26,26,27,27,27,27
9070,0.395267,5.313191,0.80371,4.42836,1.006781,-2.574722,1.073212,4.88443,0,4.919889,0,4.883043,0,-3.000997,0,3.025237,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,27,-6,31,3,-12,5,17,9.976759,26,25,26,26,27,27,27,27
9080,0.395267,5.361735,0.80371,4.476573,1.006781,-2.696748,1.073212,5.004795,0,4.894679,0,4.824866,0,-3.003906,0,2.986452,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,27,-14,15,4,-11,4,21,10.022028,26,25,26,26,27,27,27,27
9090,0.395267,5.412346,0.80371,4.524755,1.006781,-2.817858,1.073212,5.1242,0,4.941221,0,4.809352,0,-3.026207,0,2.979665,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,40,-14,24,4,-9,3,6,10.062095,26,25,26,26,27,27,27,27
9100,0.395267,5.46089,0.80371,4.573161,1.006781,-2.939586,1.073212,5.248335,0,4.898558,0,4.852015,0,-2.990331,0,3.010693,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-28,37,-18,23,4,-8,5,13,9.930072,26,25,26,26,27,27,27,27
9110,0.395267,5.509743,0.80371,4.622141,1.006781,-3.058363,1.073212,5.364204,0,4.898558,0,4.904375,0,-3.016026,0,3.010693,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,22,-19,12,3,-10,5,14,9.931052,26,25,26,26,27,27,27,27
9120,0.395267,5.558618,0.80371,4.671197,1.006781,-3.178865,1.073212,5.488883,0,4.846198,0,4.916011,0,-3.016026,0,3.007784,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,15,18,28,4,-10,6,9,10.037283,26,25,26,26,27,27,27,27
9130,0.395267,5.606533,0.80371,4.720221,1.006781,-3.298857,1.073212,5.604645,0,4.81323,0,4.883043,0,-2.99324,0,3.013117,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,29,-14,14,4,-10,3,17,10.135707,26,25,26,26,27,27,27,27
9140,0.395267,5.655258,0.80371,4.768871,1.006781,-3.418177,1.073212,5.724946,0,4.894679,0,4.84038,0,-3.039782,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-25,26,-16,21,4,-13,2,12,9.890724,26,25,26,26,27,27,27,27
9150,0.395267,5.703824,0.80371,4.816915,1.006781,-3.54065,1.073212,5.844372,0,4.947039,0,4.770566,0,-3.002451,0,2.984028,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,27,-4,28,4,-12,4,10,9.991796,26,25,26,26,27,27,27,27
9160,0.395267,5.75501,0.80371,4.865565,1.006781,-3.663699,1.073212,5.965514,0,4.96837,0,4.830684,0,-3.007784,0,2.974332,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,33,-5,10,4,-8,5,19,10.077835,26,25,26,26,27,27,27,27
9170,0.395267,5.803,0.80371,4.913843,1.006781,-3.782743,1.073212,6.087455,0,4.861712,0,4.888861,0,-3.025237,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,21,-5,28,3,-16,4,9,9.846124,26,25,26,26,27,27,27,27
9180,0.395267,5.852492,0.80371,4.962174,1.006781,-3.902947,1.073212,6.20751,0,4.84038,0,4.894679,0,-2.989361,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,39,-4,35,3,-5,6,10,10.039713,26,25,26,26,27,27,27,27
9190,0.395267,5.901484,0.80371,5.012571,1.006781,-4.024738,1.073212,6.3291,0,4.81323,0,4.925707,0,-3.035903,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,31,-1,40,4,-11,4,14,10.076143,26,25,26,26,27,27,27,27
9200,0.395267,5.948813,0.80371,5.060604,1.006781,-4.141172,1.073212,6.44483,0,4.877225,0,4.883043,0,-3.034449,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-24,30,-4,21,3,-17,4,7,9.936625,26,25,26,26,27,27,27,27
9210,0.395267,5.99805,0.80371,5.110821,1.006781,-4.26616,1.073212,6.565556,0,4.916011,0,4.894679,0,-2.984998,0,2.971908,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,9,34,-19,7,4,-6,5,12,10.104651,26,25,26,26,27,27,27,27
9220,0.395267,6.047212,0.80371,5.158694,1.006781,-4.385,1.073212,6.686858,0,4.894679,0,4.824866,0,-3.025237,0,3.003906,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,25,-7,15,4,-13,4,18,9.774745,26,25,26,26,27,27,27,27
9230,0.395267,6.096448,0.80371,5.20678,1.006781,-4.506962,1.073212,6.810791,0,4.925707,0,4.824866,0,-2.997118,0,3.023783,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,8,39,-14,34,3,-12,4,7,10.056558,26,25,26,26,27,27,27,27
9240,0.395267,6.146367,0.80371,5.256134,1.006781,-4.625494,1.073212,6.93075,0,4.937343,0,4.830684,0,-3.00536,0,2.987907,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-29,32,-14,29,6,-5,5,12,10.009977,26,25,26,26,27,27,27,27
9250,0.395267,6.194676,0.80371,5.303836,1.006781,-4.746061,1.073212,7.046629,0,4.867529,0,4.910193,0,-3.032994,0,3.022328,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,31,-14,27,4,-11,4,12,9.869979,26,25,26,26,27,27,27,27
9260,0.395267,6.242986,0.80371,5.353414,1.006781,-4.866958,1.073212,7.166791,0,4.81323,0,4.925707,0,-3.01845,0,2.99324,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,8,28,-16,11,6,-7,5,7,10.041136,26,25,26,26,27,27,27,27
9270,0.395267,6.290838,0.80371,5.401372,1.006781,-4.985969,1.073212,7.285792,0,4.834562,0,4.873347,0,-3.016995,0,2.975786,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,6,24,-13,38,4,-8,3,12,10.082114,26,25,26,26,27,27,27,27
9280,0.395267,6.340021,0.80371,5.45015,1.006771,-5.10643,1.073212,7.407382,0,4.873347,0,4.855894,0,-3.01845,0,3.03057,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,31,-5,26,4,-11,4,16,9.956206,26,25,26,26,27,27,27,27
9290,0.395267,6.389119,0.80371,5.499067,1.006771,1.054911,1.073212,7.527937,0,4.910193,0,4.81323,0,-2.995664,0,2.994694,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,11,35,-15,35,8,-13,5,12,9.999753,26,25,26,26,27,27,27,27
9300,0.395267,6.438313,0.80371,5.547547,1.006771,0.934643,1.073212,7.64762,0,4.96837,0,4.809352,0,-3.022328,0,2.998573,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,16,-5,26,3,-10,5,12,9.917344,26,25,26,26,27,27,27,27
9310,0.395267,6.488263,0.80371,5.595729,1.006771,0.814129,1.073212,1.483392,0,4.937343,0,4.830684,0,-3.000027,0,3.019904,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,10,24,-6,16,4,-24,4,11,10.088722,26,25,26,26,27,27,27,27
9320,0.395267,6.536637,0.80371,5.643805,1.006771,0.693243,1.073212,1.606069,0,4.888861,0,4.883043,0,-3.020874,0,2.959788,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,20,14,35,4,-5,3,6,10.032492,26,25,26,26,27,27,27,27
9330,0.395267,6.584552,0.80371,5.692903,1.006771,0.572868,1.073212,1.722172,0,4.824866,0,4.894679,0,-3.00536,0,2.997118,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,4,29,-14,37,4,-4,5,11,10.095732,26,25,26,26,27,27,27,27
9340,0.395267,6.634215,0.80371,5.742917,1.006771,0.45114,1.073212,1.844134,0,4.867529,0,4.916011,0,-2.989361,0,3.022328,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-2,38,11,40,4,-14,5,28,9.860289,26,25,26,26,27,27,27,27
9350,0.395267,6.68277,0.80371,5.79129,1.006771,0.330574,1.073212,1.963028,0,4.898558,0,4.916011,0,-3.016995,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,41,-4,29,6,-9,5,6,10.120971,26,25,26,26,27,27,27,27
9360,0.395267,6.73191,0.80371,5.841209,1.006771,0.210369,1.073212,2.08761,0,4.958674,0,4.824866,0,-2.998573,0,3.022328,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-8,30,-14,16,3,-14,8,18,9.886387,26,25,26,26,27,27,27,27
9370,0.395267,6.781094,0.80371,5.888741,1.006771,0.091337,1.073212,2.204981,0,4.947039,0,4.81323,0,-3.016026,0,3.000027,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,24,-14,25,4,-15,5,10,9.974635,26,25,26,26,27,27,27,27
9380,0.395267,6.830479,0.80371,5.936859,1.006771,-0.032724,1.073212,2.325772,0,4.916011,0,4.797716,0,-3.020874,0,2.968029,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-1,42,13,30,3,-9,4,12,9.978303,26,25,26,26,27,27,27,27
9390,0.395267,6.878928,0.80371,5.985595,1.006771,-0.15132,1.073212,2.443739,0,4.904375,0,4.910193,0,-2.994694,0,3.00633,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,30,-14,36,4,-6,8,20,10.021919,26,25,26,26,27,27,27,27
9400,0.395267,6.928026,0.80371,6.034629,1.006771,-0.273207,1.073212,2.563976,0,4.81323,0,4.898558,0,-3.026207,0,3.000997,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,40,-16,34,4,-10,4,17,9.969183,26,25,26,26,27,27,27,27
9410,0.395267,6.976293,0.80371,6.083791,1.006771,-0.390717,1.073212,2.682508,0,4.855894,0,4.937343,0,-3.010693,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,5,28,15,20,4,-12,5,9,10.013084,26,25,26,26,27,27,27,27
9420,0.395267,7.024794,0.80371,6.132676,1.006771,-0.510751,1.073212,2.804139,0,4.867529,0,4.855894,0,-2.997118,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,15,21,-14,33,4,-9,3,12,9.968508,26,25,26,26,27,27,27,27
9430,0.395267,7.073775,0.80371,6.181252,1.006771,-0.633235,1.073212,2.925867,0,4.894679,0,4.809352,0,-3.042206,0,2.990331,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,36,-9,29,3,-15,5,8,9.995437,26,25,26,26,27,27,27,27
9440,0.395267,7.122969,0.80371,6.22856,1.006771,-0.752534,1.073212,3.042258,0,4.931525,0,4.819048,0,-2.995664,0,2.984998,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-23,34,15,27,4,-8,5,16,9.939309,26,25,26,26,27,27,27,27
9450,0.395267,7.171833,0.80371,6.276668,1.006771,-0.8726,1.073212,3.16193,0,4.937343,0,4.84038,0,-3.013117,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,34,-3,16,3,-6,4,17,10.089059,26,25,26,26,27,27,27,27
9460,0.395267,7.221421,0.80371,6.325744,1.006771,-0.996256,1.073212,3.288323,0,4.888861,0,4.877225,0,-3.026207,0,3.014571,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-32,21,14,34,4,-17,3,15,9.970049,26,25,26,26,27,27,27,27
9470,0.395267,7.270092,0.80371,6.374768,1.006771,-1.111975,1.073212,3.402467,0,4.824866,0,4.910193,0,-2.984028,0,3.007784,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,2,23,-5,27,4,-8,6,8,9.996378,26,25,26,26,27,27,27,27
9480,0.395267,7.318488,0.80371,6.424654,1.006771,-1.235312,1.073212,3.527166,0,4.819048,0,4.919889,0,-3.034449,0,2.991785,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,13,36,-13,43,7,-10,5,11,9.975693,26,25,26,26,27,27,27,27
9490,0.395267,7.367607,0.80371,6.473166,1.006771,-1.356294,1.073212,3.644377,0,4.855894,0,4.877225,0,-3.025237,0,3.002451,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-19,37,14,30,2,-22,3,13,10.13937,26,25,26,26,27,27,27,27
9500,0.395267,7.415927,0.80371,6.52204,1.006771,-1.476732,1.073212,3.76373,0,4.941221,0,4.867529,0,-2.997118,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-4,46,-5,36,4,-6,5,11,9.858537,26,25,26,26,27,27,27,27
9510,0.395267,7.465164,0.80371,6.570265,1.006771,-1.597107,1.073212,3.883348,0,4.925707,0,4.809352,0,-3.027661,0,2.986452,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,7,27,-13,21,6,-11,4,16,9.919114,26,25,26,26,27,27,27,27
9520,0.395267,7.515263,0.80371,6.61899,1.006771,-1.720593,1.073212,4.008463,0,4.937343,0,4.81323,0,-2.994694,0,3.022328,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,25,-15,26,4,-10,5,12,10.085808,26,25,26,26,27,27,27,27
9530,0.395267,7.563765,0.80371,6.666757,1.006771,-1.836216,1.073212,4.123906,0,4.883043,0,4.846198,0,-3.013117,0,2.990331,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,32,-6,20,4,-9,5,7,9.988246,26,25,26,26,27,27,27,27
9540,0.395267,1.328793,0.80371,6.715226,1.006771,-1.956869,1.073212,4.245538,0,4.830684,0,4.910193,0,-3.029116,0,3.00536,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-13,24,-11,34,3,-12,4,18,9.913148,26,25,26,26,27,27,27,27
9550,0.395267,1.377646,0.80371,6.76556,1.006771,-2.07915,1.073212,4.367223,0,4.855894,0,4.916011,0,-3.00536,0,2.994694,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,40,-4,23,4,-15,5,10,10.118713,26,25,26,26,27,27,27,27
9560,0.395267,1.425498,0.80371,6.814019,1.006771,-2.198055,1.073212,4.483316,0,4.861712,0,4.898558,0,-3.016995,0,2.965121,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-16,30,14,36,4,-6,6,13,9.965012,26,25,26,26,27,27,27,27
9570,0.395267,1.474351,0.80371,6.862148,1.006771,-2.318494,1.073212,4.604863,0,4.916011,0,4.824866,0,-3.003906,0,3.032994,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-25,23,-18,34,5,-14,5,17,9.958177,26,25,26,26,27,27,27,27
9580,0.395267,1.524695,0.80371,6.910809,1.006771,-2.440296,1.073212,4.724172,0,4.888861,0,4.770566,0,-3.003906,0,3.01845,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-28,39,15,26,5,-12,4,6,9.927969,26,25,26,26,27,27,27,27
9590,0.395267,1.573516,0.80371,6.958831,1.006771,-2.560575,1.073212,4.847029,0,4.941221,0,4.819048,0,-3.016026,0,2.99324,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,29,-6,27,4,-6,4,7,10.001573,26,25,26,26,27,27,27,27
9600,0.395267,1.622668,0.80371,7.007141,1.006771,-2.679629,1.073212,4.964517,0,4.888861,0,4.873347,0,-3.000027,0,3.025237,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-21,34,-14,30,7,-12,5,11,10.074343,26,25,26,26,27,27,27,27
9610,0.395267,1.670903,0.80371,7.055429,1.006771,-2.802092,1.073212,5.08601,0,4.898558,0,4.904375,0,-3.03057,0,2.970454,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,23,-7,38,4,-9,5,14,9.996298,26,25,26,26,27,27,27,27
9620,0.395267,1.719884,0.80371,7.105795,1.006771,-2.920965,1.073212,5.203541,0,4.861712,0,4.931525,0,-3.007784,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,20,-6,40,4,-4,5,14,9.905002,26,25,26,26,27,27,27,27
9630,0.395267,1.769025,0.80371,7.154488,1.006771,-3.042735,1.073212,5.325322,0,4.830684,0,4.904375,0,-2.990331,0,3.025237,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-18,36,-13,19,3,-12,4,22,10.090368,26,25,26,26,27,27,27,27
9640,0.395267,1.817164,0.80371,7.204076,1.006771,-3.164836,1.073212,5.447188,0,4.925707,0,4.910193,0,-3.016026,0,2.982574,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-20,34,-4,26,5,-11,4,5,9.883378,26,25,26,26,27,27,27,27
9650,0.395267,1.865729,0.80371,7.251949,1.006771,-3.282015,1.073212,5.56556,0,4.941221,0,4.791898,0,-2.997118,0,3.016026,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-22,39,-15,16,3,-16,10,13,10.107809,26,25,26,26,27,27,27,27
9660,0.395267,1.91634,0.80371,7.300685,1.006771,-3.405692,1.073212,5.689078,0,4.983885,0,4.824866,0,-3.03154,0,3.009238,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-5.699787,-62.5,-17,12,-11,35,1,-14,2,20,9.957435,26,25,26,26,27,27,27,27
